date,electricity_gwh,dc_energy_baseline_gwh,dc_energy_ai_gwh,dc_energy_adjusted_gwh,ai_multiplier,coal_pct,gas_pct,nuclear_pct,renewable_pct,renewable_share,intensity_factor,carbon_intensity,co2_coal_tons,co2_gas_tons,co2_nuclear_tons,co2_renewable_tons,co2_total_tons,grid_stress_pct,stress_penalty_pts,grid_stress_adjusted_pct
2034-09-01,26299.665230294093,6574.916307573523,15434.394603156441,15468.151886424317,2.347466322176276,0.0,72.97630187079967,16.0879652624985,10.935732866701828,0.10935732866701828,1.0021871465733403,0.6689738634105376,0.0,5136078.772584216,12442.554511192253,25373.336545725942,5173894.663641134,58.8150143774714,1.19075071887357,60.00576509634497
2034-10-01,26276.62859069918,6569.157147674795,15483.70172354186,15517.60270864787,2.357030190550768,0.0,72.96381397501523,16.088873259825593,10.947312765159168,0.10947312765159169,1.0021894625530319,0.6688637883281687,0.0,5151616.822042489,12483.037163788094,25481.407532557394,5189581.266738836,59.05477049723361,1.2027385248616806,60.25750902209529
2034-11-01,26253.57851232675,6563.394628081687,15533.146471826143,15567.191401973081,2.3666330233088675,0.0,72.95147808324893,16.089721583320063,10.958800333431007,0.10958800333431007,1.0021917600666863,0.6687550628159267,0.0,5167205.781823452,12523.588774600043,25589.661348979032,5205319.031947031,59.29550287654642,1.214775143827321,60.51027802037375
2034-12-01,26231.516898121343,6557.879224530336,15583.324317842656,15617.514444705534,2.376274979196298,0.0,72.9393861284082,16.090513344411548,10.970100527180255,0.10970100527180256,1.002194020105436,0.6686484952611099,0.0,5183050.219840082,12564.691228953725,25698.855516466418,5221313.766585503,59.53721435691748,1.2268607178458741,60.764075074763355
2035-01-01,26209.2111346974,6552.30278367435,15633.50756634184,15667.842706867346,2.3859562176055302,0.0,72.92769713018342,16.091037027904555,10.981265841912018,0.10981265841912018,1.0021962531683823,0.6685455273400333,0.0,5198919.578624477,12605.591857179343,25807.911890005904,5237333.082371661,59.77990953770169,1.2389954768850846,61.01890501458678
2035-02-01,26184.36058871813,6546.090147179532,15682.316941609817,15716.803190846285,2.3956768985784205,0.0,72.91361649097807,16.091117514567248,10.995265994454671,0.10995265994454671,1.002199053198891,0.6684216016176936,0.0,5214158.769463036,12645.046354861655,25921.56474987732,5252725.380567775,60.0236279881437,1.2511813994071852,61.27480938755089
2035-03-01,26160.44474386542,6540.111185966355,15731.826626427595,15766.465175902715,2.405437182808856,0.0,72.89951484552536,16.091417263741366,11.009067890733265,0.11009067890733265,1.0022018135781467,0.668297447187875,0.0,5229622.862792413,12685.2384959849,26036.112827759214,5268344.214116157,60.2683376764836,1.26341688382418,61.531754560307775
2035-04-01,26136.80228981305,6534.200572453263,15781.644501627869,15816.434933980057,2.4152372316454094,0.0,72.88563681745225,16.091927482453787,11.022435700093958,0.11022435700093958,1.0022044871400189,0.668175218497089,0.0,5245198.742169453,12725.846199427793,26150.345559677247,5284074.933928558,60.51403977656666,1.2757019888283332,61.78974176539499
2035-05-01,26113.67004286919,6528.417510717298,15831.916503633924,15866.859450408685,2.4250772070940085,0.0,72.87183596269313,16.092561756704026,11.035602280602848,0.11035602280602848,1.0022071204561205,0.6680536441203587,0.0,5260924.664965465,12766.920779532235,26265.052550540244,5299956.638295537,60.760741115136426,1.2880370557568215,62.04877817089325
2035-06-01,26090.929716213555,6522.732429053389,15882.574760263687,15917.670021790724,2.4349572718206143,0.0,72.85832538607043,16.093320661004952,11.048353952924616,0.11048353952924617,1.002209670790585,0.6679345992652188,0.0,5276793.257352559,12808.408391837193,26379.607875990183,5315981.273620386,61.00844314451196,1.300422157225598,62.308865301737555
2035-07-01,26068.57209066099,6517.143022665247,15933.61692142501,15968.864460071234,2.444877589153906,0.0,72.84509223394447,16.09416153999661,11.060746226058916,0.11060746226058915,1.0022121492452118,0.6678179793507121,0.0,5292802.990316873,12850.274211534857,26494.133596676882,5332147.398125086,61.257150581684705,1.3128575290842353,62.57000811076894
2035-08-01,26046.591779489656,6511.647944872414,15985.042921529932,16020.44319131501,2.4548383230879867,0.0,72.83203627917861,16.095028240179953,11.072935480641425,0.11072935480641424,1.0022145870961283,0.6677029136087358,0.0,5308946.823718606,12892.474279220689,26609.00007430684,5348448.298072133,61.50686940903447,1.3253434704517237,62.83221287948619
2035-09-01,26024.85485729319,6506.213714323298,16036.773458218135,16072.326523523012,2.464839638285091,0.0,72.81923493994805,16.09590893312996,11.084856126922007,0.11084856126922008,1.0022169712253843,0.6675900856849168,0.0,5325204.071223311,12934.935203307781,26723.91407072477,5364862.920497344,61.757602920958895,1.3378801460479448,63.09548306700684
2035-10-01,26003.54388608952,6500.88597152238,16088.923725216531,16124.629304938146,2.474881700078308,0.0,72.80685969919662,16.096817037845053,11.096323262958329,0.11096323262958328,1.0022192646525916,0.6674810019453613,0.0,5341625.486953147,12977.760386233202,26838.61488944471,5381441.862228825,62.00935293886594,1.350467646943297,63.35982058580923
2035-11-01,25982.32054685665,6495.580136714162,16141.287179951722,16177.145691390584,2.484964674474313,0.0,72.79463100526587,16.097670135562616,11.107698859171514,0.11107698859171514,1.0022215397718344,0.6673732188192273,0.0,5358122.54852058,13020.717753747183,26953.629411136586,5398096.895685464,62.26212805825653,1.3631064029128266,63.625234461169356
2035-12-01,25961.892964178114,6490.473241044529,16194.306624129087,16230.31916213037,2.4950887281561145,0.0,72.7826402955675,16.09847118480109,11.118888519631415,0.11118888519631415,1.0022237777039262,0.6672675403640339,0.0,5374848.940641141,13064.166267584038,27069.466410264773,5414982.573318989,62.515931270977646,1.3757965635488825,63.89172783452653
2036-01-01,25941.670067752573,6485.417516938143,16247.618360721708,16283.785363482166,2.505254028485808,0.0,72.77105799069649,16.09900223674887,11.129939772554645,0.11129939772554645,1.002225987954511,0.6671655098707794,0.0,5391696.71492277,13107.634849471893,27185.632554714502,5431989.9823269565,62.770767344405186,1.3885383672202594,64.15930571162545
2036-02-01,25915.25297899961,6478.813244749903,16297.200381683811,16333.523049917076,2.515460743507343,0.0,72.75707407207246,16.09908913922131,11.14383678870623,0.1114383678870623,1.0022287673577412,0.6670424340063934,0.0,5407126.026123275,13147.742176907046,27302.717257927063,5447576.485558109,63.026678007553784,1.4013339003776892,64.42801190793148
2036-03-01,25889.68810572545,6472.422026431363,16347.454835469503,16383.934281222982,2.5257090419493,0.0,72.74307838488564,16.099390941187153,11.157530673927209,0.11157530673927209,1.0022315061347855,0.6669192115987561,0.0,5422771.061306774,13188.568157406347,27420.63739535294,5463380.266859533,63.28362942927732,1.414181471463866,64.69781090074119
2036-04-01,25864.617945894614,6466.154486473653,16398.161914367287,16434.79798990627,2.535999093227681,0.0,72.72931374332889,16.099899027499255,11.17078722917185,0.1117078722917185,1.0022341574458344,0.6667979811357944,0.0,5438576.685888364,13229.929408741933,27538.444724949626,5479345.060022056,63.54162286211113,1.4270811431055568,64.9687040052167
2036-05-01,25839.874115825347,6459.968528956337,16449.21856002247,16486.01163982249,2.546331067448711,0.0,72.71563435731605,16.100527436096367,11.183838206587572,0.11183838206587572,1.0022367676413175,0.6666774768571619,0.0,5454498.114573638,13271.674135938303,27656.533027754125,5495426.32173733,63.80066545961156,1.440033272980578,65.24069873259214
2036-06-01,25815.666273674506,6453.916568418626,16500.761633994214,16537.71169511309,2.556705135411647,0.0,72.70225173875511,16.101276868447954,11.196471392796935,0.11196471392796935,1.0022392942785594,0.6665595599273554,0.0,5470596.398726852,13313.913738679279,27774.602384498547,5511684.914850029,64.06075876483342,1.4530379382416712,65.51379670307509
2036-07-01,25791.979860920557,6447.994965230139,16552.786304741818,16589.89348756795,2.567121468611603,0.0,72.6891528683908,16.10210494676495,11.20874218484424,0.1120874218484424,1.0022417484369688,0.6664441242524861,0.0,5486869.132236074,13356.610299623579,27892.775846426346,5528118.518382124,64.32190772878431,1.4660953864392157,65.78800311522353
2036-08-01,25768.56646195804,6442.14161548951,16605.136926486794,16642.40153138183,2.577580239242388,0.0,72.67623789833661,16.10295583550208,11.220806266161317,0.11220806266161316,1.0022441612532322,0.6663303023382616,0.0,5503257.454669281,13399.59284282669,28011.174508095286,5544668.222020203,64.58411862355982,1.479205931177991,66.0633245547378
2036-09-01,25745.43207291676,6436.35801822919,16657.819888001664,16695.242008934307,2.5880816201993477,0.0,72.6635835237992,16.103817857579823,11.232598618620967,0.11232598618620968,1.0022465197237242,0.6662187714379171,0.0,5519769.310356388,13442.85682000466,28129.642849064738,5561341.810025457,64.84739491514334,1.4923697457571672,66.33976466090051
2036-10-01,25722.76184990912,6430.69046247728,16710.958051675796,16748.53743883317,2.5986257850822247,0.0,72.65135993352501,16.10470448804649,11.243935578428497,0.11243935578428496,1.0022487871156858,0.6661110265174109,0.0,5536458.299320985,13486.51230296956,28247.92139927069,5578192.733023225,65.11173853165516,1.5055869265827582,66.61732545823793
2036-11-01,25700.101617592027,6425.025404398007,16764.259220655546,16801.99616231616,2.60921290819803,0.0,72.63928908807041,16.105533703108883,11.2551772088207,0.11255177208820699,1.0022510354417642,0.6660046372343978,0.0,5553207.007034657,13530.255773584451,28366.416640319057,5595103.67944856,65.3771584732373,1.5188579236618651,66.89601639689917
2036-12-01,25678.3873544652,6419.5968386163,16818.33689690508,16856.23274657699,2.619843164563922,0.0,72.62746165111021,16.106308547391517,11.266229801498277,0.11266229801498277,1.0022532459602997,0.6659004008202916,0.0,5570225.558098149,13574.584278150687,28485.928756571524,5612286.07113287,65.64365788977736,1.532182894488868,67.17584078426623
2037-01-01,25656.530323039337,6414.132580759834,16872.483061550192,16910.537745104004,2.6305167299101004,0.0,72.61603951762294,16.106816681138476,11.277143801238587,0.11277143801238587,1.0022554287602476,0.6657997844188541,0.0,5587292.061090406,13618.746571993148,28605.384886171618,5629516.192548571,65.91124182492631,1.5455620912463155,67.45680391617262
2037-02-01,25631.310598290147,6407.827649572537,16924.570848843687,16962.789656188037,2.641233780682712,0.0,72.60218844203804,16.10688793996043,11.290923618001546,0.11290923618001546,1.0022581847236003,0.6656778807019427,0.0,5603487.21260154,13660.887607067032,28728.834353436872,5645876.934562043,66.17995436144267,1.5589977180721335,67.7389520795148
2037-03-01,25607.007725710013,6401.751931427503,16977.410874398993,17015.795100147767,2.651994494046767,0.0,72.58832522432351,16.107175511110956,11.304499264565516,0.11304499264565517,1.002260899852913,0.6655558268718247,0.0,5619923.712493893,13703.819906959096,28853.256479342686,5662480.788880195,66.4497597002071,1.5724879850103548,68.02224768521745
2037-04-01,25583.02851737607,6395.757129344018,17030.615994546966,17069.165264138035,2.6627990478890675,0.0,72.57469115897392,16.10767076985684,11.31763807116925,0.1131763807116925,1.0022635276142338,0.6654357480449992,0.0,5636491.758107681,13747.224719550595,28977.395195473255,5679216.378022704,66.72065917662799,1.5860329588313995,68.30669213545939
2037-05-01,25559.51887722989,6389.879719307472,17084.286708859734,17123.00165218245,2.6736476208211486,0.0,72.56114137764435,16.108288027727575,11.330570594628089,0.1133057059462809,1.0022661141189255,0.6653163865177247,0.0,5653213.673806101,13791.112125630503,29102.006851798003,5696106.7927835295,66.99266028609307,1.5996330143046535,68.59229330039773
2037-06-01,25536.43405661494,6384.108514153735,17138.397174320187,17177.277636899267,2.684540392182231,0.0,72.54788606978647,16.10902793926194,11.343085990951598,0.11343085990951599,1.0022686171981903,0.6651995918262686,0.0,5670097.073508409,13835.462268663481,29226.500598869738,5713159.036375942,67.2657646671293,1.6132882333564653,68.87905290048577
2037-07-01,25513.76361726112,6378.44090431528,17192.944210825084,17231.990210529515,2.6954775420421853,0.0,72.53491230358871,16.10984823723627,11.355239459175024,0.11355239459175025,1.002271047891835,0.6650852586241335,0.0,5687140.089253612,13880.237355858579,29351.00627980837,5730371.332889279,67.53997751578822,1.6269988757894112,69.16697639157763
2037-08-01,25491.44763867565,6372.861909668913,17247.891072072263,17287.103068867033,2.7064592512045094,0.0,72.52212086680203,16.11069324626323,11.367185886934754,0.11367185886934754,1.002273437177387,0.6649725249786052,0.0,5704323.070797439,13925.36073295262,29475.85710456177,5747724.288634954,67.81530540713202,1.640765270356601,69.45607067748861
2037-09-01,25469.383560969192,6367.345890242298,17303.171411387353,17342.54948693329,2.7174857012093168,0.0,72.50958798105836,16.111551285925216,11.37886073301643,0.1137886073301643,1.0022757721466033,0.6648620639761286,0.0,5721630.086165849,13970.768774371089,29600.76830508892,5765201.623245309,68.09175198692304,1.6545875993461523,69.7463395862692
2037-10-01,25447.75450887517,6361.938627218792,17358.912647791447,17398.45653372865,2.7285570743363383,0.0,72.49748277285532,16.11243573427106,11.390081492873623,0.11390081492873623,1.0022780162985747,0.6647553612542727,0.0,5739116.577868607,14016.575638760569,29725.475665408332,5782858.629172776,68.3693192955817,1.6684659647790854,70.03778526036079
2037-11-01,25426.196157511404,6356.549039377851,17414.869295395416,17454.5793986135,2.739673553607934,0.0,72.4855289586714,16.113264823666523,11.40120621766208,0.1140120621766208,1.0022802412435323,0.664650001871575,0.0,5756680.113091308,14062.513011778661,29850.4888749223,5800593.114978009,68.64801675596713,1.6824008377983568,70.33041759376549
2037-12-01,25405.467722953854,6351.366930738463,17471.564501089142,17511.442095489685,2.7508353227921205,0.0,72.47381663513988,16.1140415391939,11.41214182566622,0.1141214182566622,1.0022824283651333,0.6645467780813923,0.0,5774500.747676522,14109.005266895472,29976.45911485049,5818586.212058268,68.92784768401681,1.6963923842008406,70.62424006821765
2038-01-01,25384.866487451087,6346.216621862772,17528.520445215778,17568.56588016647,2.762042566405608,0.0,72.46251220697047,16.11455136326877,11.422936429760766,0.11422936429760766,1.002284587285952,0.6644471971486864,0.0,5792434.008954901,14155.477862745687,30102.691681680837,5836692.178499328,69.20881734340192,1.710440867170096,70.91925821057201
2038-02-01,25358.7066180439,6339.676654510975,17581.796545424964,17622.01177642901,2.7732954697168504,0.0,72.44876472803833,16.11462499719592,11.436610274765751,0.11436610274765752,1.002287322054953,0.6643262046072981,0.0,5808953.08277478,14198.605573666195,30230.412141652665,5853382.100490099,69.49097224024088,1.7245486120120441,71.21552085225292
2038-03-01,25333.41387955599,6333.353469888997,17635.819457547503,17676.20575357433,2.784594218749108,0.0,72.4350110672578,16.114912534521224,11.450076398220986,0.11450076398220986,1.0022900152796441,0.6642051148849645,0.0,5825711.525212136,14242.52548305256,30359.085946364914,5870313.136641554,69.7742745514413,1.7387137275720648,71.51298827901336
2038-04-01,25308.577888607,6327.14447215175,17690.309990117385,17730.867161700062,2.795939000283523,0.0,72.42149083931464,16.115405460034,11.46310370065136,0.1146310370065136,1.0022926207401304,0.6640860382939621,0.0,5842636.043444954,14287.005673439939,30487.615346556246,5887410.664464951,70.0587257005928,1.7529362850296402,71.81166198562244
2038-05-01,25284.100743741248,6321.025185935312,17745.203647002843,17785.932160240598,2.807330001862208,0.0,72.4080599091734,16.116018470554323,11.475921620272276,0.11475921620272275,1.0022951843240544,0.6639677235066151,0.0,5859694.0283663375,14331.920560523178,30616.494512160152,5904642.443439021,70.34433354187325,1.7672166770936628,72.11155021896691
2038-06-01,25260.135023635805,6315.033755908951,17800.61135551845,17841.51118198227,2.818767411791345,0.0,72.39492699157917,16.116752285340407,11.48832072308043,0.1148832072308043,1.0022976641446162,0.6638520070688286,0.0,5876938.792447677,14377.360805806959,30745.350396455717,5922061.503649939,70.63109981513576,1.7815549907567878,72.41265480589254
2038-07-01,25236.667080288506,6309.166770072126,17856.528204614675,17897.599491120105,2.8302514191442967,0.0,72.38207907594682,16.117564854048506,11.500356070004674,0.11500356070004675,1.0023000712140009,0.6637387828975224,0.0,5894367.850443259,14423.28602649569,30874.31504193235,5939665.451511687,70.9190299740464,1.79595149870232,72.71498147274872
2038-08-01,25213.490765721308,6303.372691430327,17912.81240123706,17954.055511914838,2.841782213764737,0.0,72.36941741089403,16.118400762501533,11.512181826604438,0.11512181826604438,1.0023024363653208,0.6636271930633671,0.0,5911926.645898581,14469.533102662148,31003.55273671698,5957399.73173796,71.20813091190075,1.8104065455950378,73.0185374574958
2038-09-01,25190.58771347267,6297.646928368167,17969.45375306054,18010.868794027814,2.8533599862697843,0.0,72.35701759163086,16.119248427245534,11.52373398112359,0.11523733981123589,1.0023047467962247,0.6635179051209026,0.0,5929618.013273618,14516.083424072924,31132.869112694512,5975266.9658103855,71.49840646391537,1.8249203231957687,73.32332678711114
2038-10-01,25168.14261177175,6292.035652942937,18026.58731245462,18068.17404089301,2.8649849280531567,0.0,72.34504754726505,16.120121228840937,11.534831223894006,0.11534831223894006,1.0023069662447788,0.6634123941701643,0.0,5947500.240867025,14563.057796149607,31262.00071284657,5993325.299376021,71.78985878934938,1.839492939467469,73.62935172881686
2038-11-01,25145.72142759786,6286.430356899465,18083.905345165338,18125.66408340616,2.8766572312883323,0.0,72.33323256694712,16.120937745333446,11.54582968771944,0.1154582968771944,1.0023091659375438,0.663308259040068,0.0,5965449.833867972,14610.13511407086,31391.374572573124,6011451.343554616,72.08249775452032,1.854124887726016,73.93662264224633
2038-12-01,25124.22047902049,6281.055119755122,18142.055702218026,18183.987932485856,2.888377088931728,0.0,72.32166205003956,16.12170099654704,11.556636953413378,0.11556636953413378,1.0023113273906827,0.6632062858410388,0.0,5983687.846387341,14657.84081861783,31521.86203514834,6029867.549241107,72.3763268502999,1.8688163425149953,74.2451431928149
