datetime_beginning_utc,datetime_beginning_ept,nerc_region,mkt_region,zone,load_area,mw
1/10/2021 3:00:00 AM,1/9/2021 10:00:00 PM,RTO,RTO,RTO,RTO,15241.750260000003
1/10/2021 3:00:00 PM,1/10/2021 10:00:00 AM,RTO,RTO,RTO,RTO,14802.59484
1/10/2021 4:00:00 AM,1/9/2021 11:00:00 PM,RTO,RTO,RTO,RTO,14699.194620000002
1/10/2021 4:00:00 PM,1/10/2021 11:00:00 AM,RTO,RTO,RTO,RTO,14513.381025
1/10/2021 5:00:00 AM,1/10/2021 12:00:00 AM,RTO,RTO,RTO,RTO,14276.208375000002
1/10/2021 5:00:00 PM,1/10/2021 12:00:00 PM,RTO,RTO,RTO,RTO,14274.531975000002
1/10/2021 6:00:00 AM,1/10/2021 1:00:00 AM,RTO,RTO,RTO,RTO,13995.7092
1/10/2021 6:00:00 PM,1/10/2021 1:00:00 PM,RTO,RTO,RTO,RTO,14014.461615
1/10/2021 7:00:00 AM,1/10/2021 2:00:00 AM,RTO,RTO,RTO,RTO,13882.666875
1/10/2021 7:00:00 PM,1/10/2021 2:00:00 PM,RTO,RTO,RTO,RTO,13847.777625
1/10/2021 8:00:00 AM,1/10/2021 3:00:00 AM,RTO,RTO,RTO,RTO,13915.774125
1/10/2021 8:00:00 PM,1/10/2021 3:00:00 PM,RTO,RTO,RTO,RTO,13914.654600000002
1/10/2021 9:00:00 AM,1/10/2021 4:00:00 AM,RTO,RTO,RTO,RTO,14028.65838
1/10/2021 9:00:00 PM,1/10/2021 4:00:00 PM,RTO,RTO,RTO,RTO,14523.375075000002
1/10/2022 1:00:00 AM,1/9/2022 8:00:00 PM,RTO,RTO,RTO,RTO,16381.885905000001
1/10/2022 1:00:00 PM,1/10/2022 8:00:00 AM,RTO,RTO,RTO,RTO,18514.595055
1/10/2022 10:00:00 AM,1/10/2022 5:00:00 AM,RTO,RTO,RTO,RTO,15913.30059
1/10/2022 10:00:00 PM,1/10/2022 5:00:00 PM,RTO,RTO,RTO,RTO,18871.190745
1/10/2022 11:00:00 AM,1/10/2022 6:00:00 AM,RTO,RTO,RTO,RTO,17250.26886
1/10/2022 11:00:00 PM,1/10/2022 6:00:00 PM,RTO,RTO,RTO,RTO,19257.628005
1/10/2022 12:00:00 AM,1/9/2022 7:00:00 PM,RTO,RTO,RTO,RTO,16664.30568
1/10/2022 12:00:00 PM,1/10/2022 7:00:00 AM,RTO,RTO,RTO,RTO,18281.72709
1/10/2022 2:00:00 AM,1/9/2022 9:00:00 PM,RTO,RTO,RTO,RTO,15865.610310000002
1/10/2022 2:00:00 PM,1/10/2022 9:00:00 AM,RTO,RTO,RTO,RTO,18255.90789
1/10/2022 3:00:00 AM,1/9/2022 10:00:00 PM,RTO,RTO,RTO,RTO,15266.877945
1/10/2022 3:00:00 PM,1/10/2022 10:00:00 AM,RTO,RTO,RTO,RTO,17934.41529
1/10/2022 4:00:00 AM,1/9/2022 11:00:00 PM,RTO,RTO,RTO,RTO,14732.361765
1/10/2022 4:00:00 PM,1/10/2022 11:00:00 AM,RTO,RTO,RTO,RTO,17685.016305
1/10/2022 5:00:00 AM,1/10/2022 12:00:00 AM,RTO,RTO,RTO,RTO,14426.77797
1/10/2022 5:00:00 PM,1/10/2022 12:00:00 PM,RTO,RTO,RTO,RTO,17518.133820000003
1/10/2022 6:00:00 AM,1/10/2022 1:00:00 AM,RTO,RTO,RTO,RTO,14289.336930000001
1/10/2022 6:00:00 PM,1/10/2022 1:00:00 PM,RTO,RTO,RTO,RTO,17330.589705
1/10/2022 7:00:00 AM,1/10/2022 2:00:00 AM,RTO,RTO,RTO,RTO,14311.508474999999
1/10/2022 7:00:00 PM,1/10/2022 2:00:00 PM,RTO,RTO,RTO,RTO,17191.485795
1/10/2022 8:00:00 AM,1/10/2022 3:00:00 AM,RTO,RTO,RTO,RTO,14490.249510000001
1/10/2022 8:00:00 PM,1/10/2022 3:00:00 PM,RTO,RTO,RTO,RTO,17325.466455
1/10/2022 9:00:00 AM,1/10/2022 4:00:00 AM,RTO,RTO,RTO,RTO,14980.43316
1/10/2022 9:00:00 PM,1/10/2022 4:00:00 PM,RTO,RTO,RTO,RTO,17890.13028
1/10/2023 1:00:00 AM,1/9/2023 8:00:00 PM,RTO,RTO,RTO,RTO,16999.9863
1/10/2023 1:00:00 PM,1/10/2023 8:00:00 AM,RTO,RTO,RTO,RTO,17820.385935000002
1/10/2023 10:00:00 AM,1/10/2023 5:00:00 AM,RTO,RTO,RTO,RTO,15824.385225000002
1/10/2023 10:00:00 PM,1/10/2023 5:00:00 PM,RTO,RTO,RTO,RTO,16785.04575
1/10/2023 11:00:00 AM,1/10/2023 6:00:00 AM,RTO,RTO,RTO,RTO,17037.424965000002
1/10/2023 11:00:00 PM,1/10/2023 6:00:00 PM,RTO,RTO,RTO,RTO,17022.1293
1/10/2023 12:00:00 AM,1/9/2023 7:00:00 PM,RTO,RTO,RTO,RTO,17184.252855
1/10/2023 12:00:00 PM,1/10/2023 7:00:00 AM,RTO,RTO,RTO,RTO,17855.94789
1/10/2023 2:00:00 AM,1/9/2023 9:00:00 PM,RTO,RTO,RTO,RTO,16547.78862
1/10/2023 2:00:00 PM,1/10/2023 9:00:00 AM,RTO,RTO,RTO,RTO,17403.760440000002
1/10/2023 3:00:00 AM,1/9/2023 10:00:00 PM,RTO,RTO,RTO,RTO,15873.506715
1/10/2023 3:00:00 PM,1/10/2023 10:00:00 AM,RTO,RTO,RTO,RTO,16895.818995
1/10/2023 4:00:00 AM,1/9/2023 11:00:00 PM,RTO,RTO,RTO,RTO,15256.170270000002
1/10/2023 4:00:00 PM,1/10/2023 11:00:00 AM,RTO,RTO,RTO,RTO,16416.896595
1/10/2023 5:00:00 AM,1/10/2023 12:00:00 AM,RTO,RTO,RTO,RTO,14853.042765000002
1/10/2023 5:00:00 PM,1/10/2023 12:00:00 PM,RTO,RTO,RTO,RTO,16105.102695000001
1/10/2023 6:00:00 AM,1/10/2023 1:00:00 AM,RTO,RTO,RTO,RTO,14652.130515
1/10/2023 6:00:00 PM,1/10/2023 1:00:00 PM,RTO,RTO,RTO,RTO,15839.444610000002
1/10/2023 7:00:00 AM,1/10/2023 2:00:00 AM,RTO,RTO,RTO,RTO,14613.615225000001
1/10/2023 7:00:00 PM,1/10/2023 2:00:00 PM,RTO,RTO,RTO,RTO,15609.652740000001
1/10/2023 8:00:00 AM,1/10/2023 3:00:00 AM,RTO,RTO,RTO,RTO,14678.711685
1/10/2023 8:00:00 PM,1/10/2023 3:00:00 PM,RTO,RTO,RTO,RTO,15564.70806
1/10/2023 9:00:00 AM,1/10/2023 4:00:00 AM,RTO,RTO,RTO,RTO,15025.900890000003
1/10/2023 9:00:00 PM,1/10/2023 4:00:00 PM,RTO,RTO,RTO,RTO,15989.00919
1/10/2024 1:00:00 AM,1/9/2024 8:00:00 PM,RTO,RTO,RTO,RTO,16051.66662
1/10/2024 1:00:00 PM,1/10/2024 8:00:00 AM,RTO,RTO,RTO,RTO,16523.727165
1/10/2024 10:00:00 AM,1/10/2024 5:00:00 AM,RTO,RTO,RTO,RTO,14234.316195000001
1/10/2024 10:00:00 PM,1/10/2024 5:00:00 PM,RTO,RTO,RTO,RTO,17406.23346
1/10/2024 11:00:00 AM,1/10/2024 6:00:00 AM,RTO,RTO,RTO,RTO,15375.69363
1/10/2024 11:00:00 PM,1/10/2024 6:00:00 PM,RTO,RTO,RTO,RTO,17486.932650000002
1/10/2024 12:00:00 AM,1/9/2024 7:00:00 PM,RTO,RTO,RTO,RTO,16568.47104
1/10/2024 12:00:00 PM,1/10/2024 7:00:00 AM,RTO,RTO,RTO,RTO,16301.176815
1/10/2024 2:00:00 AM,1/9/2024 9:00:00 PM,RTO,RTO,RTO,RTO,15409.225260000001
1/10/2024 2:00:00 PM,1/10/2024 9:00:00 AM,RTO,RTO,RTO,RTO,16336.261755
1/10/2024 3:00:00 AM,1/9/2024 10:00:00 PM,RTO,RTO,RTO,RTO,14633.198415000003
1/10/2024 3:00:00 PM,1/10/2024 10:00:00 AM,RTO,RTO,RTO,RTO,16255.199895
1/10/2024 4:00:00 AM,1/9/2024 11:00:00 PM,RTO,RTO,RTO,RTO,13913.440200000001
1/10/2024 4:00:00 PM,1/10/2024 11:00:00 AM,RTO,RTO,RTO,RTO,16247.609400000001
1/10/2024 5:00:00 AM,1/10/2024 12:00:00 AM,RTO,RTO,RTO,RTO,13484.97744
1/10/2024 5:00:00 PM,1/10/2024 12:00:00 PM,RTO,RTO,RTO,RTO,16431.030495
1/10/2024 6:00:00 AM,1/10/2024 1:00:00 AM,RTO,RTO,RTO,RTO,13190.966085
1/10/2024 6:00:00 PM,1/10/2024 1:00:00 PM,RTO,RTO,RTO,RTO,16514.17251
1/10/2024 7:00:00 AM,1/10/2024 2:00:00 AM,RTO,RTO,RTO,RTO,13067.71686
1/10/2024 7:00:00 PM,1/10/2024 2:00:00 PM,RTO,RTO,RTO,RTO,16418.458815
1/10/2024 8:00:00 AM,1/10/2024 3:00:00 AM,RTO,RTO,RTO,RTO,13172.874825
1/10/2024 8:00:00 PM,1/10/2024 3:00:00 PM,RTO,RTO,RTO,RTO,16479.180959999998
1/10/2024 9:00:00 AM,1/10/2024 4:00:00 AM,RTO,RTO,RTO,RTO,13499.00508
1/10/2024 9:00:00 PM,1/10/2024 4:00:00 PM,RTO,RTO,RTO,RTO,16843.95306
1/10/2025 1:00:00 AM,1/9/2025 8:00:00 PM,RTO,RTO,RTO,RTO,20223.524970000002
1/10/2025 1:00:00 PM,1/10/2025 8:00:00 AM,RTO,RTO,RTO,RTO,20510.162145000002
1/10/2025 10:00:00 AM,1/10/2025 5:00:00 AM,RTO,RTO,RTO,RTO,18872.247735
1/10/2025 10:00:00 PM,1/10/2025 5:00:00 PM,RTO,RTO,RTO,RTO,19551.347475000002
1/10/2025 11:00:00 AM,1/10/2025 6:00:00 AM,RTO,RTO,RTO,RTO,19880.769975
1/10/2025 11:00:00 PM,1/10/2025 6:00:00 PM,RTO,RTO,RTO,RTO,19572.657555
1/10/2025 12:00:00 AM,1/9/2025 7:00:00 PM,RTO,RTO,RTO,RTO,20410.556595
1/10/2025 12:00:00 PM,1/10/2025 7:00:00 AM,RTO,RTO,RTO,RTO,20571.07734
1/10/2025 2:00:00 AM,1/9/2025 9:00:00 PM,RTO,RTO,RTO,RTO,19860.76554
1/10/2025 2:00:00 PM,1/10/2025 9:00:00 AM,RTO,RTO,RTO,RTO,20045.747205
1/10/2025 3:00:00 AM,1/9/2025 10:00:00 PM,RTO,RTO,RTO,RTO,19226.143695000002
