datetime_utc,respondent,demand_mwh
2019-10-18T03,PJM,78466.0
2019-10-18T04,PJM,74477.0
2019-10-18T05,PJM,72061.0
2019-10-18T06,PJM,70087.0
2019-10-18T07,PJM,69247.0
2019-10-18T08,PJM,69153.0
2019-10-18T09,PJM,70737.0
2019-10-18T10,PJM,73312.0
2019-10-18T11,PJM,81026.0
2019-10-18T12,PJM,85901.0
2019-10-18T13,PJM,85981.0
2019-10-18T14,PJM,84815.0
2019-10-18T15,PJM,83550.0
2019-10-18T16,PJM,82140.0
2019-10-18T17,PJM,80904.0
2019-10-18T18,PJM,80347.0
2019-10-18T19,PJM,79325.0
2019-10-18T20,PJM,78432.0
2019-10-18T21,PJM,78545.0
2019-10-18T22,PJM,79333.0
2019-10-18T23,PJM,80746.0
2019-10-19T00,PJM,82615.0
2019-10-19T01,PJM,81480.0
2019-10-19T02,PJM,79437.0
2019-10-19T03,PJM,76624.0
2019-10-19T04,PJM,73398.0
2019-10-19T05,PJM,70300.0
2019-10-19T06,PJM,68360.0
2019-10-19T07,PJM,67908.0
2019-10-19T08,PJM,67782.0
2019-10-19T09,PJM,68104.0
2019-10-19T10,PJM,69162.0
2019-10-19T11,PJM,72109.0
2019-10-19T12,PJM,75750.0
2019-10-19T13,PJM,77741.0
2019-10-19T14,PJM,77277.0
2019-10-19T15,PJM,75949.0
2019-10-19T16,PJM,74296.0
2019-10-19T17,PJM,72577.0
2019-10-19T18,PJM,71495.0
2019-10-19T19,PJM,71228.0
2019-10-19T20,PJM,71664.0
2019-10-19T21,PJM,71799.0
2019-10-19T22,PJM,72477.0
2019-10-19T23,PJM,74726.0
2019-10-20T00,PJM,76566.0
2019-10-20T01,PJM,75684.0
2019-10-20T02,PJM,73815.0
2019-10-20T03,PJM,71486.0
2019-10-20T04,PJM,69142.0
2019-10-20T05,PJM,66489.0
2019-10-20T06,PJM,64372.0
2019-10-20T07,PJM,62983.0
2019-10-20T08,PJM,62529.0
2019-10-20T09,PJM,62747.0
2019-10-20T10,PJM,63571.0
2019-10-20T11,PJM,65247.0
2019-10-20T12,PJM,67063.0
2019-10-20T13,PJM,69211.0
2019-10-20T14,PJM,71633.0
2019-10-20T15,PJM,73076.0
2019-10-20T16,PJM,73814.0
2019-10-20T17,PJM,74415.0
2019-10-20T18,PJM,74464.0
2019-10-20T19,PJM,74353.0
2019-10-20T20,PJM,74627.0
2019-10-20T21,PJM,75595.0
2019-10-20T22,PJM,76636.0
2019-10-20T23,PJM,78721.0
2019-10-21T00,PJM,80594.0
2019-10-21T01,PJM,79432.0
2019-10-21T02,PJM,76186.0
2019-10-21T03,PJM,72723.0
2019-10-21T04,PJM,69657.0
2019-10-21T05,PJM,66740.0
2019-10-21T06,PJM,64827.0
2019-10-21T07,PJM,63822.0
2019-10-21T08,PJM,63950.0
2019-10-21T09,PJM,65213.0
2019-10-21T10,PJM,68287.0
2019-10-21T11,PJM,75973.0
2019-10-21T12,PJM,81267.0
2019-10-21T13,PJM,82251.0
2019-10-21T14,PJM,82480.0
2019-10-21T15,PJM,82416.0
2019-10-21T16,PJM,82345.0
2019-10-21T17,PJM,82265.0
2019-10-21T18,PJM,82305.0
2019-10-21T19,PJM,82086.0
2019-10-21T20,PJM,81955.0
2019-10-21T21,PJM,82631.0
2019-10-21T22,PJM,83657.0
2019-10-21T23,PJM,85583.0
2019-10-22T00,PJM,86979.0
2019-10-22T01,PJM,84852.0
2019-10-22T02,PJM,80958.0
2019-10-22T03,PJM,76089.0
2019-10-22T04,PJM,72468.0
2019-10-22T05,PJM,68977.0
2019-10-22T06,PJM,67036.0
2019-10-22T07,PJM,65788.0
2019-10-22T08,PJM,65057.0
2019-10-22T09,PJM,65728.0
2019-10-22T10,PJM,68743.0
2019-10-22T11,PJM,76205.0
2019-10-22T12,PJM,81981.0
2019-10-22T13,PJM,83175.0
2019-10-22T14,PJM,83679.0
2019-10-22T15,PJM,84440.0
2019-10-22T16,PJM,84573.0
2019-10-22T17,PJM,84614.0
2019-10-22T18,PJM,84660.0
2019-10-22T19,PJM,84565.0
2019-10-22T20,PJM,84490.0
2019-10-22T21,PJM,84407.0
2019-10-22T22,PJM,85023.0
2019-10-22T23,PJM,86403.0
2019-10-23T00,PJM,87743.0
2019-10-23T01,PJM,85695.0
2019-10-23T02,PJM,82018.0
2019-10-23T03,PJM,77024.0
2019-10-23T04,PJM,73345.0
2019-10-23T05,PJM,70291.0
2019-10-23T06,PJM,68420.0
2019-10-23T07,PJM,67064.0
2019-10-23T08,PJM,67010.0
2019-10-23T09,PJM,68036.0
2019-10-23T10,PJM,70672.0
2019-10-23T11,PJM,78602.0
2019-10-23T12,PJM,83634.0
2019-10-23T13,PJM,83877.0
2019-10-23T14,PJM,82690.0
2019-10-23T15,PJM,82195.0
2019-10-23T16,PJM,81451.0
2019-10-23T17,PJM,80722.0
2019-10-23T18,PJM,80696.0
2019-10-23T19,PJM,80170.0
2019-10-23T20,PJM,79931.0
2019-10-23T21,PJM,80598.0
2019-10-23T22,PJM,81446.0
2019-10-23T23,PJM,83863.0
2019-10-24T00,PJM,85888.0
2019-10-24T01,PJM,84435.0
2019-10-24T02,PJM,81327.0
2019-10-24T03,PJM,76971.0
2019-10-24T04,PJM,73980.0
2019-10-24T05,PJM,71351.0
2019-10-24T06,PJM,69738.0
2019-10-24T07,PJM,69244.0
2019-10-24T08,PJM,69279.0
2019-10-24T09,PJM,70717.0
2019-10-24T10,PJM,73502.0
2019-10-24T11,PJM,81579.0
2019-10-24T12,PJM,86894.0
2019-10-24T13,PJM,86805.0
2019-10-24T14,PJM,84928.0
2019-10-24T15,PJM,83629.0
2019-10-24T16,PJM,82305.0
2019-10-24T17,PJM,81394.0
2019-10-24T18,PJM,81058.0
2019-10-24T19,PJM,80592.0
2019-10-24T20,PJM,80301.0
2019-10-24T21,PJM,80957.0
2019-10-24T22,PJM,81699.0
2019-10-24T23,PJM,83832.0
2019-10-25T00,PJM,85700.0
2019-10-25T01,PJM,84156.0
2019-10-25T02,PJM,81185.0
2019-10-25T03,PJM,77260.0
2019-10-25T04,PJM,73405.0
2019-10-25T05,PJM,70146.0
2019-10-25T06,PJM,68498.0
2019-10-25T07,PJM,67988.0
2019-10-25T08,PJM,68107.0
2019-10-25T09,PJM,69177.0
2019-10-25T10,PJM,71830.0
2019-10-25T11,PJM,78932.0
2019-10-25T12,PJM,84274.0
2019-10-25T13,PJM,85133.0
2019-10-25T14,PJM,84852.0
2019-10-25T15,PJM,84239.0
2019-10-25T16,PJM,83331.0
2019-10-25T17,PJM,82587.0
2019-10-25T18,PJM,82020.0
2019-10-25T19,PJM,80853.0
2019-10-25T20,PJM,80241.0
2019-10-25T21,PJM,80335.0
2019-10-25T22,PJM,80774.0
2019-10-25T23,PJM,82525.0
2019-10-26T00,PJM,82993.0
2019-10-26T01,PJM,81127.0
2019-10-26T02,PJM,78808.0
2019-10-26T03,PJM,75122.0
2019-10-26T04,PJM,72414.0
2019-10-26T05,PJM,68919.0
2019-10-26T06,PJM,66956.0
2019-10-26T07,PJM,65767.0
2019-10-26T08,PJM,65202.0
2019-10-26T09,PJM,65429.0
2019-10-26T10,PJM,66672.0
2019-10-26T11,PJM,69035.0
2019-10-26T12,PJM,71747.0
2019-10-26T13,PJM,73854.0
2019-10-26T14,PJM,75204.0
2019-10-26T15,PJM,75791.0
2019-10-26T16,PJM,75644.0
2019-10-26T17,PJM,75349.0
2019-10-26T18,PJM,74851.0
2019-10-26T19,PJM,74357.0
2019-10-26T20,PJM,74248.0
2019-10-26T21,PJM,74908.0
2019-10-26T22,PJM,76163.0
2019-10-26T23,PJM,78411.0
2019-10-27T00,PJM,78623.0
2019-10-27T01,PJM,77036.0
2019-10-27T02,PJM,74848.0
2019-10-27T03,PJM,72062.0
2019-10-27T04,PJM,69755.0
2019-10-27T05,PJM,66973.0
2019-10-27T06,PJM,64685.0
2019-10-27T07,PJM,63379.0
2019-10-27T08,PJM,62558.0
2019-10-27T09,PJM,62469.0
2019-10-27T10,PJM,63205.0
2019-10-27T11,PJM,64584.0
2019-10-27T12,PJM,67024.0
2019-10-27T13,PJM,70020.0
2019-10-27T14,PJM,72990.0
2019-10-27T15,PJM,74699.0
2019-10-27T16,PJM,75454.0
2019-10-27T17,PJM,76095.0
2019-10-27T18,PJM,75797.0
2019-10-27T19,PJM,75448.0
2019-10-27T20,PJM,75191.0
2019-10-27T21,PJM,76051.0
2019-10-27T22,PJM,77360.0
2019-10-27T23,PJM,79716.0
2019-10-28T00,PJM,81689.0
2019-10-28T01,PJM,80168.0
2019-10-28T02,PJM,76743.0
2019-10-28T03,PJM,72778.0
2019-10-28T04,PJM,69041.0
2019-10-28T05,PJM,66555.0
2019-10-28T06,PJM,64994.0
2019-10-28T07,PJM,64144.0
2019-10-28T08,PJM,64433.0
2019-10-28T09,PJM,65967.0
2019-10-28T10,PJM,69420.0
2019-10-28T11,PJM,76958.0
2019-10-28T12,PJM,82633.0
2019-10-28T13,PJM,83602.0
2019-10-28T14,PJM,82949.0
2019-10-28T15,PJM,82697.0
2019-10-28T16,PJM,82507.0
2019-10-28T17,PJM,82412.0
2019-10-28T18,PJM,82512.0
2019-10-28T19,PJM,82357.0
2019-10-28T20,PJM,82326.0
2019-10-28T21,PJM,82753.0
2019-10-28T22,PJM,83675.0
2019-10-28T23,PJM,85857.0
2019-10-29T00,PJM,87080.0
2019-10-29T01,PJM,84980.0
2019-10-29T02,PJM,81181.0
2019-10-29T03,PJM,76151.0
2019-10-29T04,PJM,71606.0
2019-10-29T05,PJM,68489.0
2019-10-29T06,PJM,67038.0
2019-10-29T07,PJM,66173.0
2019-10-29T08,PJM,66225.0
2019-10-29T09,PJM,67410.0
2019-10-29T10,PJM,70447.0
2019-10-29T11,PJM,77688.0
2019-10-29T12,PJM,83256.0
2019-10-29T13,PJM,84088.0
2019-10-29T14,PJM,84194.0
2019-10-29T15,PJM,84536.0
2019-10-29T16,PJM,84394.0
2019-10-29T17,PJM,83940.0
2019-10-29T18,PJM,83985.0
2019-10-29T19,PJM,83567.0
2019-10-29T20,PJM,83227.0
2019-10-29T21,PJM,83418.0
2019-10-29T22,PJM,84414.0
2019-10-29T23,PJM,87063.0
2019-10-30T00,PJM,87892.0
2019-10-30T01,PJM,86011.0
2019-10-30T02,PJM,82251.0
2019-10-30T03,PJM,77064.0
2019-10-30T04,PJM,72917.0
2019-10-30T05,PJM,70112.0
2019-10-30T06,PJM,68442.0
2019-10-30T07,PJM,67231.0
2019-10-30T08,PJM,67089.0
2019-10-30T09,PJM,68375.0
2019-10-30T10,PJM,71049.0
2019-10-30T11,PJM,78023.0
2019-10-30T12,PJM,83772.0
2019-10-30T13,PJM,85092.0
2019-10-30T14,PJM,85230.0
2019-10-30T15,PJM,85870.0
2019-10-30T16,PJM,86122.0
2019-10-30T17,PJM,85796.0
2019-10-30T18,PJM,85975.0
2019-10-30T19,PJM,85543.0
2019-10-30T20,PJM,85287.0
2019-10-30T21,PJM,85920.0
2019-10-30T22,PJM,87069.0
2019-10-30T23,PJM,89180.0
2019-10-31T00,PJM,89212.0
2019-10-31T01,PJM,87146.0
2019-10-31T02,PJM,83710.0
2019-10-31T03,PJM,78632.0
2019-10-31T04,PJM,75072.0
2019-10-31T05,PJM,72378.0
2019-10-31T06,PJM,70119.0
2019-10-31T07,PJM,68847.0
2019-10-31T08,PJM,68317.0
2019-10-31T09,PJM,69282.0
2019-10-31T10,PJM,71523.0
2019-10-31T11,PJM,78701.0
2019-10-31T12,PJM,84698.0
2019-10-31T13,PJM,86795.0
2019-10-31T14,PJM,87901.0
2019-10-31T15,PJM,89246.0
2019-10-31T16,PJM,90034.0
2019-10-31T17,PJM,90282.0
2019-10-31T18,PJM,90438.0
2019-10-31T19,PJM,90199.0
2019-10-31T20,PJM,90022.0
2019-10-31T21,PJM,90543.0
2019-10-31T22,PJM,91259.0
2019-10-31T23,PJM,92074.0
2019-11-01T00,PJM,92327.0
2019-11-01T01,PJM,91301.0
2019-11-01T02,PJM,88214.0
2019-11-01T03,PJM,83200.0
2019-11-01T04,PJM,78904.0
2019-11-01T05,PJM,75853.0
2019-11-01T06,PJM,73458.0
2019-11-01T07,PJM,72135.0
2019-11-01T08,PJM,72215.0
2019-11-01T09,PJM,73142.0
2019-11-01T10,PJM,75013.0
2019-11-01T11,PJM,82765.0
2019-11-01T12,PJM,88904.0
2019-11-01T13,PJM,89906.0
2019-11-01T14,PJM,89192.0
2019-11-01T15,PJM,88130.0
2019-11-01T16,PJM,86996.0
2019-11-01T17,PJM,85603.0
2019-11-01T18,PJM,84277.0
2019-11-01T19,PJM,82953.0
2019-11-01T20,PJM,81875.0
2019-11-01T21,PJM,82172.0
2019-11-01T22,PJM,83697.0
2019-11-01T23,PJM,87095.0
2019-11-02T00,PJM,88500.0
2019-11-02T01,PJM,87790.0
2019-11-02T02,PJM,86019.0
2019-11-02T03,PJM,83438.0
2019-11-02T04,PJM,79808.0
2019-11-02T05,PJM,77256.0
2019-11-02T06,PJM,75501.0
2019-11-02T07,PJM,74955.0
2019-11-02T08,PJM,75332.0
2019-11-02T09,PJM,75530.0
2019-11-02T10,PJM,77055.0
2019-11-02T11,PJM,79813.0
2019-11-02T12,PJM,83653.0
2019-11-02T13,PJM,85974.0
2019-11-02T14,PJM,85194.0
2019-11-02T15,PJM,82905.0
2019-11-02T16,PJM,80360.0
2019-11-02T17,PJM,78094.0
2019-11-02T18,PJM,77026.0
2019-11-02T19,PJM,76280.0
2019-11-02T20,PJM,76498.0
2019-11-02T21,PJM,76883.0
2019-11-02T22,PJM,77709.0
2019-11-02T23,PJM,81166.0
2019-11-03T00,PJM,82864.0
2019-11-03T01,PJM,82210.0
2019-11-03T02,PJM,80886.0
2019-11-03T03,PJM,78425.0
2019-11-03T04,PJM,76723.0
2019-11-03T05,PJM,74350.0
2019-11-03T06,PJM,72181.0
2019-11-03T07,PJM,71683.0
2019-11-03T08,PJM,71797.0
2019-11-03T09,PJM,72634.0
2019-11-03T10,PJM,74014.0
2019-11-03T11,PJM,76333.0
2019-11-03T12,PJM,78764.0
2019-11-03T13,PJM,79266.0
2019-11-03T14,PJM,78134.0
2019-11-03T15,PJM,76780.0
2019-11-03T16,PJM,76170.0
2019-11-03T17,PJM,75333.0
2019-11-03T18,PJM,74759.0
2019-11-03T19,PJM,74740.0
2019-11-03T20,PJM,75681.0
2019-11-03T21,PJM,77621.0
2019-11-03T22,PJM,82626.0
2019-11-03T23,PJM,85489.0
2019-11-04T00,PJM,85548.0
2019-11-04T01,PJM,84558.0
2019-11-04T02,PJM,81950.0
2019-11-04T03,PJM,78807.0
2019-11-04T04,PJM,76910.0
2019-11-04T05,PJM,
2019-11-04T06,PJM,75266.0
2019-11-04T07,PJM,74881.0
2019-11-04T08,PJM,75519.0
2019-11-04T09,PJM,76020.0
2019-11-04T10,PJM,77463.0
2019-11-04T11,PJM,82398.0
2019-11-04T12,PJM,90478.0
2019-11-04T13,PJM,93722.0
2019-11-04T14,PJM,91756.0
2019-11-04T15,PJM,88967.0
2019-11-04T16,PJM,87026.0
2019-11-04T17,PJM,85282.0
2019-11-04T18,PJM,84432.0
2019-11-04T19,PJM,84365.0
2019-11-04T20,PJM,83925.0
2019-11-04T21,PJM,84121.0
2019-11-04T22,PJM,85716.0
2019-11-04T23,PJM,90427.0
2019-11-05T00,PJM,92110.0
2019-11-05T01,PJM,90722.0
2019-11-05T02,PJM,88462.0
2019-11-05T03,PJM,84837.0
2019-11-05T04,PJM,80391.0
2019-11-05T05,PJM,77344.0
2019-11-05T06,PJM,75362.0
2019-11-05T07,PJM,74088.0
2019-11-05T08,PJM,73482.0
2019-11-05T09,PJM,73817.0
2019-11-05T10,PJM,75634.0
2019-11-05T11,PJM,78588.0
2019-11-05T12,PJM,85723.0
2019-11-05T13,PJM,89224.0
2019-11-05T14,PJM,89152.0
2019-11-05T15,PJM,88097.0
2019-11-05T16,PJM,87799.0
2019-11-05T17,PJM,86581.0
2019-11-05T18,PJM,85748.0
2019-11-05T19,PJM,85608.0
2019-11-05T20,PJM,85063.0
2019-11-05T21,PJM,84561.0
2019-11-05T22,PJM,85652.0
2019-11-05T23,PJM,89811.0
2019-11-06T00,PJM,91746.0
2019-11-06T01,PJM,91104.0
2019-11-06T02,PJM,89217.0
2019-11-06T03,PJM,85999.0
2019-11-06T04,PJM,81415.0
2019-11-06T05,PJM,77785.0
2019-11-06T06,PJM,76384.0
2019-11-06T07,PJM,75107.0
2019-11-06T08,PJM,74711.0
2019-11-06T09,PJM,75027.0
2019-11-06T10,PJM,76159.0
2019-11-06T11,PJM,80282.0
2019-11-06T12,PJM,88240.0
2019-11-06T13,PJM,91607.0
2019-11-06T14,PJM,90487.0
2019-11-06T15,PJM,88356.0
2019-11-06T16,PJM,86661.0
2019-11-06T17,PJM,85365.0
2019-11-06T18,PJM,84466.0
2019-11-06T19,PJM,84252.0
2019-11-06T20,PJM,84225.0
2019-11-06T21,PJM,84528.0
2019-11-06T22,PJM,85809.0
2019-11-06T23,PJM,90517.0
2019-11-07T00,PJM,92345.0
2019-11-07T01,PJM,91662.0
2019-11-07T02,PJM,90119.0
2019-11-07T03,PJM,86782.0
2019-11-07T04,PJM,82312.0
2019-11-07T05,PJM,79424.0
2019-11-07T06,PJM,76904.0
2019-11-07T07,PJM,75280.0
2019-11-07T08,PJM,74422.0
2019-11-07T09,PJM,74448.0
2019-11-07T10,PJM,75994.0
2019-11-07T11,PJM,78668.0
2019-11-07T12,PJM,85946.0
2019-11-07T13,PJM,90232.0
2019-11-07T14,PJM,90414.0
2019-11-07T15,PJM,90606.0
2019-11-07T16,PJM,90418.0
2019-11-07T17,PJM,89693.0
2019-11-07T18,PJM,89166.0
2019-11-07T19,PJM,88976.0
2019-11-07T20,PJM,88777.0
2019-11-07T21,PJM,89098.0
2019-11-07T22,PJM,90886.0
2019-11-07T23,PJM,94479.0
2019-11-08T00,PJM,95454.0
2019-11-08T01,PJM,94205.0
2019-11-08T02,PJM,92560.0
2019-11-08T03,PJM,89490.0
2019-11-08T04,PJM,85147.0
2019-11-08T05,PJM,81804.0
2019-11-08T06,PJM,80162.0
2019-11-08T07,PJM,79320.0
2019-11-08T08,PJM,79132.0
2019-11-08T09,PJM,79753.0
2019-11-08T10,PJM,81320.0
2019-11-08T11,PJM,85530.0
2019-11-08T12,PJM,93241.0
2019-11-08T13,PJM,97173.0
2019-11-08T14,PJM,97033.0
2019-11-08T15,PJM,95586.0
2019-11-08T16,PJM,94165.0
2019-11-08T17,PJM,92631.0
2019-11-08T18,PJM,91331.0
2019-11-08T19,PJM,90608.0
2019-11-08T20,PJM,90447.0
2019-11-08T21,PJM,90668.0
2019-11-08T22,PJM,93330.0
2019-11-08T23,PJM,98554.0
2019-11-09T00,PJM,99976.0
2019-11-09T01,PJM,99137.0
2019-11-09T02,PJM,97744.0
2019-11-09T03,PJM,95548.0
2019-11-09T04,PJM,92079.0
2019-11-09T05,PJM,88372.0
2019-11-09T06,PJM,86055.0
2019-11-09T07,PJM,84405.0
2019-11-09T08,PJM,83922.0
2019-11-09T09,PJM,83964.0
2019-11-09T10,PJM,85072.0
2019-11-09T11,PJM,87122.0
2019-11-09T12,PJM,90372.0
2019-11-09T13,PJM,92684.0
2019-11-09T14,PJM,92958.0
2019-11-09T15,PJM,91462.0
2019-11-09T16,PJM,89506.0
2019-11-09T17,PJM,87841.0
2019-11-09T18,PJM,86400.0
2019-11-09T19,PJM,84513.0
2019-11-09T20,PJM,83349.0
2019-11-09T21,PJM,84031.0
2019-11-09T22,PJM,86519.0
2019-11-09T23,PJM,90520.0
2019-11-10T00,PJM,91625.0
2019-11-10T01,PJM,91282.0
2019-11-10T02,PJM,90552.0
2019-11-10T03,PJM,88454.0
2019-11-10T04,PJM,86542.0
2019-11-10T05,PJM,84409.0
2019-11-10T06,PJM,81110.0
2019-11-10T07,PJM,78559.0
2019-11-10T08,PJM,77244.0
2019-11-10T09,PJM,76711.0
2019-11-10T10,PJM,77014.0
2019-11-10T11,PJM,77901.0
2019-11-10T12,PJM,79864.0
2019-11-10T13,PJM,81516.0
2019-11-10T14,PJM,82300.0
2019-11-10T15,PJM,81544.0
2019-11-10T16,PJM,80115.0
2019-11-10T17,PJM,78992.0
2019-11-10T18,PJM,78472.0
2019-11-10T19,PJM,78692.0
2019-11-10T20,PJM,78082.0
2019-11-10T21,PJM,78545.0
2019-11-10T22,PJM,79854.0
2019-11-10T23,PJM,84478.0
2019-11-11T00,PJM,86017.0
2019-11-11T01,PJM,85336.0
2019-11-11T02,PJM,84204.0
2019-11-11T03,PJM,81604.0
2019-11-11T04,PJM,78594.0
2019-11-11T05,PJM,76068.0
2019-11-11T06,PJM,74138.0
2019-11-11T07,PJM,73173.0
2019-11-11T08,PJM,73067.0
2019-11-11T09,PJM,72948.0
2019-11-11T10,PJM,74932.0
2019-11-11T11,PJM,79289.0
2019-11-11T12,PJM,86582.0
2019-11-11T13,PJM,90880.0
2019-11-11T14,PJM,90778.0
2019-11-11T15,PJM,89478.0
2019-11-11T16,PJM,88464.0
2019-11-11T17,PJM,87296.0
2019-11-11T18,PJM,86397.0
2019-11-11T19,PJM,85967.0
2019-11-11T20,PJM,85889.0
2019-11-11T21,PJM,86322.0
2019-11-11T22,PJM,88505.0
2019-11-11T23,PJM,93214.0
2019-11-12T00,PJM,94288.0
2019-11-12T01,PJM,93474.0
2019-11-12T02,PJM,91537.0
2019-11-12T03,PJM,88136.0
2019-11-12T04,PJM,84207.0
2019-11-12T05,PJM,80747.0
2019-11-12T06,PJM,78436.0
2019-11-12T07,PJM,77430.0
2019-11-12T08,PJM,76823.0
2019-11-12T09,PJM,76036.0
2019-11-12T10,PJM,76727.0
2019-11-12T11,PJM,81562.0
2019-11-12T12,PJM,89262.0
2019-11-12T13,PJM,94550.0
2019-11-12T14,PJM,96534.0
2019-11-12T15,PJM,97864.0
2019-11-12T16,PJM,99009.0
2019-11-12T17,PJM,99838.0
2019-11-12T18,PJM,100374.0
2019-11-12T19,PJM,100663.0
2019-11-12T20,PJM,100277.0
2019-11-12T21,PJM,100657.0
2019-11-12T22,PJM,103291.0
2019-11-12T23,PJM,109089.0
2019-11-13T00,PJM,110819.0
2019-11-13T01,PJM,110140.0
2019-11-13T02,PJM,108699.0
2019-11-13T03,PJM,105502.0
2019-11-13T04,PJM,101227.0
2019-11-13T05,PJM,97790.0
2019-11-13T06,PJM,95741.0
2019-11-13T07,PJM,94629.0
2019-11-13T08,PJM,93828.0
2019-11-13T09,PJM,93935.0
2019-11-13T10,PJM,96420.0
2019-11-13T11,PJM,102385.0
2019-11-13T12,PJM,110537.0
2019-11-13T13,PJM,113885.0
2019-11-13T14,PJM,111360.0
2019-11-13T15,PJM,107917.0
2019-11-13T16,PJM,105489.0
2019-11-13T17,PJM,103378.0
2019-11-13T18,PJM,101465.0
2019-11-13T19,PJM,100862.0
2019-11-13T20,PJM,100297.0
2019-11-13T21,PJM,100945.0
2019-11-13T22,PJM,103827.0
2019-11-13T23,PJM,109787.0
2019-11-14T00,PJM,111593.0
2019-11-14T01,PJM,110963.0
2019-11-14T02,PJM,109400.0
2019-11-14T03,PJM,106112.0
2019-11-14T04,PJM,101010.0
2019-11-14T05,PJM,96801.0
2019-11-14T06,PJM,93708.0
2019-11-14T07,PJM,92602.0
2019-11-14T08,PJM,92167.0
2019-11-14T09,PJM,92578.0
2019-11-14T10,PJM,94508.0
2019-11-14T11,PJM,99503.0
2019-11-14T12,PJM,107372.0
2019-11-14T13,PJM,110420.0
2019-11-14T14,PJM,108429.0
2019-11-14T15,PJM,105569.0
2019-11-14T16,PJM,103052.0
2019-11-14T17,PJM,100580.0
2019-11-14T18,PJM,98468.0
2019-11-14T19,PJM,97191.0
2019-11-14T20,PJM,96692.0
2019-11-14T21,PJM,97083.0
2019-11-14T22,PJM,98692.0
2019-11-14T23,PJM,103572.0
2019-11-15T00,PJM,104806.0
2019-11-15T01,PJM,103784.0
2019-11-15T02,PJM,102213.0
2019-11-15T03,PJM,98853.0
2019-11-15T04,PJM,94503.0
2019-11-15T05,PJM,91508.0
2019-11-15T06,PJM,89284.0
2019-11-15T07,PJM,88235.0
2019-11-15T08,PJM,87415.0
2019-11-15T09,PJM,86768.0
2019-11-15T10,PJM,87976.0
2019-11-15T11,PJM,92036.0
2019-11-15T12,PJM,100000.0
2019-11-15T13,PJM,103810.0
2019-11-15T14,PJM,102605.0
2019-11-15T15,PJM,99395.0
2019-11-15T16,PJM,96732.0
2019-11-15T17,PJM,94565.0
2019-11-15T18,PJM,92410.0
2019-11-15T19,PJM,91654.0
2019-11-15T20,PJM,92004.0
2019-11-15T21,PJM,91917.0
2019-11-15T22,PJM,92796.0
2019-11-15T23,PJM,96641.0
2019-11-16T00,PJM,97780.0
2019-11-16T01,PJM,96636.0
2019-11-16T02,PJM,95280.0
2019-11-16T03,PJM,93149.0
2019-11-16T04,PJM,90606.0
2019-11-16T05,PJM,87405.0
2019-11-16T06,PJM,84758.0
2019-11-16T07,PJM,82816.0
2019-11-16T08,PJM,82134.0
2019-11-16T09,PJM,82127.0
2019-11-16T10,PJM,82695.0
2019-11-16T11,PJM,83787.0
2019-11-16T12,PJM,87013.0
2019-11-16T13,PJM,89892.0
2019-11-16T14,PJM,91371.0
2019-11-16T15,PJM,90402.0
2019-11-16T16,PJM,89021.0
2019-11-16T17,PJM,87340.0
2019-11-16T18,PJM,85404.0
2019-11-16T19,PJM,83841.0
2019-11-16T20,PJM,83244.0
2019-11-16T21,PJM,84364.0
2019-11-16T22,PJM,86920.0
2019-11-16T23,PJM,92442.0
2019-11-17T00,PJM,94160.0
2019-11-17T01,PJM,93924.0
2019-11-17T02,PJM,93048.0
2019-11-17T03,PJM,91262.0
2019-11-17T04,PJM,88724.0
2019-11-17T05,PJM,86466.0
2019-11-17T06,PJM,85171.0
2019-11-17T07,PJM,83685.0
2019-11-17T08,PJM,82842.0
2019-11-17T09,PJM,82164.0
2019-11-17T10,PJM,81689.0
2019-11-17T11,PJM,82953.0
2019-11-17T12,PJM,85410.0
2019-11-17T13,PJM,87851.0
2019-11-17T14,PJM,89377.0
2019-11-17T15,PJM,89559.0
2019-11-17T16,PJM,88267.0
2019-11-17T17,PJM,86875.0
2019-11-17T18,PJM,86339.0
2019-11-17T19,PJM,85684.0
2019-11-17T20,PJM,85279.0
2019-11-17T21,PJM,85783.0
2019-11-17T22,PJM,87914.0
2019-11-17T23,PJM,92912.0
2019-11-18T00,PJM,93879.0
2019-11-18T01,PJM,93167.0
2019-11-18T02,PJM,91937.0
2019-11-18T03,PJM,88548.0
2019-11-18T04,PJM,85249.0
2019-11-18T05,PJM,82492.0
2019-11-18T06,PJM,80190.0
2019-11-18T07,PJM,79106.0
2019-11-18T08,PJM,79510.0
2019-11-18T09,PJM,79342.0
2019-11-18T10,PJM,80828.0
2019-11-18T11,PJM,85040.0
2019-11-18T12,PJM,93297.0
2019-11-18T13,PJM,97810.0
2019-11-18T14,PJM,98218.0
2019-11-18T15,PJM,97733.0
2019-11-18T16,PJM,96783.0
2019-11-18T17,PJM,95314.0
2019-11-18T18,PJM,93739.0
2019-11-18T19,PJM,92741.0
2019-11-18T20,PJM,91715.0
2019-11-18T21,PJM,91978.0
2019-11-18T22,PJM,94549.0
2019-11-18T23,PJM,99040.0
2019-11-19T00,PJM,99722.0
2019-11-19T01,PJM,98429.0
2019-11-19T02,PJM,96329.0
2019-11-19T03,PJM,92803.0
2019-11-19T04,PJM,88405.0
2019-11-19T05,PJM,83470.0
2019-11-19T06,PJM,80791.0
2019-11-19T07,PJM,79354.0
2019-11-19T08,PJM,79020.0
2019-11-19T09,PJM,79158.0
2019-11-19T10,PJM,80498.0
2019-11-19T11,PJM,83773.0
