period,location,statedescription,sectorid,sectordescription,fueltypeid,fueltypedescription
2017-08-01,VA,Virginia,1,Electric Utility,HYC,conventional hydroelectric
2017-08-01,VA,Virginia,1,Electric Utility,SUN,solar
2017-08-01,VA,Virginia,2,IPP Non-CHP,HYC,conventional hydroelectric
2017-08-01,VA,Virginia,2,IPP Non-CHP,SUN,solar
2017-08-01,VA,Virginia,6,Industrial Non-CHP,HYC,conventional hydroelectric
2017-08-01,VA,Virginia,7,Industrial CHP,HYC,conventional hydroelectric
2017-08-01,VA,Virginia,90,Electric Power Sector Non-CHP,HYC,conventional hydroelectric
2017-08-01,VA,Virginia,90,Electric Power Sector Non-CHP,SUN,solar
2017-08-01,VA,Virginia,94,Independent Power Producers,HYC,conventional hydroelectric
2017-08-01,VA,Virginia,94,Independent Power Producers,SUN,solar
2017-08-01,VA,Virginia,97,All Industrial,HYC,conventional hydroelectric
2017-08-01,VA,Virginia,98,Electric Power,HYC,conventional hydroelectric
2017-08-01,VA,Virginia,98,Electric Power,SUN,solar
2017-08-01,VA,Virginia,99,All Sectors,HYC,conventional hydroelectric
2017-08-01,VA,Virginia,99,All Sectors,SUN,solar
2017-09-01,VA,Virginia,1,Electric Utility,HYC,conventional hydroelectric
2017-09-01,VA,Virginia,1,Electric Utility,SUN,solar
2017-09-01,VA,Virginia,2,IPP Non-CHP,HYC,conventional hydroelectric
2017-09-01,VA,Virginia,2,IPP Non-CHP,SUN,solar
2017-09-01,VA,Virginia,6,Industrial Non-CHP,HYC,conventional hydroelectric
2017-09-01,VA,Virginia,7,Industrial CHP,HYC,conventional hydroelectric
2017-09-01,VA,Virginia,90,Electric Power Sector Non-CHP,HYC,conventional hydroelectric
2017-09-01,VA,Virginia,90,Electric Power Sector Non-CHP,SUN,solar
2017-09-01,VA,Virginia,94,Independent Power Producers,HYC,conventional hydroelectric
2017-09-01,VA,Virginia,94,Independent Power Producers,SUN,solar
2017-09-01,VA,Virginia,97,All Industrial,HYC,conventional hydroelectric
2017-09-01,VA,Virginia,98,Electric Power,HYC,conventional hydroelectric
2017-09-01,VA,Virginia,98,Electric Power,SUN,solar
2017-09-01,VA,Virginia,99,All Sectors,HYC,conventional hydroelectric
2017-09-01,VA,Virginia,99,All Sectors,SUN,solar
2017-10-01,VA,Virginia,1,Electric Utility,HYC,conventional hydroelectric
2017-10-01,VA,Virginia,1,Electric Utility,SUN,solar
2017-10-01,VA,Virginia,2,IPP Non-CHP,HYC,conventional hydroelectric
2017-10-01,VA,Virginia,2,IPP Non-CHP,SUN,solar
2017-10-01,VA,Virginia,6,Industrial Non-CHP,HYC,conventional hydroelectric
2017-10-01,VA,Virginia,7,Industrial CHP,HYC,conventional hydroelectric
2017-10-01,VA,Virginia,90,Electric Power Sector Non-CHP,HYC,conventional hydroelectric
2017-10-01,VA,Virginia,90,Electric Power Sector Non-CHP,SUN,solar
2017-10-01,VA,Virginia,94,Independent Power Producers,HYC,conventional hydroelectric
2017-10-01,VA,Virginia,94,Independent Power Producers,SUN,solar
2017-10-01,VA,Virginia,97,All Industrial,HYC,conventional hydroelectric
2017-10-01,VA,Virginia,98,Electric Power,HYC,conventional hydroelectric
2017-10-01,VA,Virginia,98,Electric Power,SUN,solar
2017-10-01,VA,Virginia,99,All Sectors,HYC,conventional hydroelectric
2017-10-01,VA,Virginia,99,All Sectors,SUN,solar
2017-11-01,VA,Virginia,1,Electric Utility,HYC,conventional hydroelectric
2017-11-01,VA,Virginia,1,Electric Utility,SUN,solar
2017-11-01,VA,Virginia,2,IPP Non-CHP,HYC,conventional hydroelectric
2017-11-01,VA,Virginia,2,IPP Non-CHP,SUN,solar
2017-11-01,VA,Virginia,6,Industrial Non-CHP,HYC,conventional hydroelectric
2017-11-01,VA,Virginia,7,Industrial CHP,HYC,conventional hydroelectric
2017-11-01,VA,Virginia,90,Electric Power Sector Non-CHP,HYC,conventional hydroelectric
2017-11-01,VA,Virginia,90,Electric Power Sector Non-CHP,SUN,solar
2017-11-01,VA,Virginia,94,Independent Power Producers,HYC,conventional hydroelectric
2017-11-01,VA,Virginia,94,Independent Power Producers,SUN,solar
2017-11-01,VA,Virginia,97,All Industrial,HYC,conventional hydroelectric
2017-11-01,VA,Virginia,98,Electric Power,HYC,conventional hydroelectric
2017-11-01,VA,Virginia,98,Electric Power,SUN,solar
2017-11-01,VA,Virginia,99,All Sectors,HYC,conventional hydroelectric
2017-11-01,VA,Virginia,99,All Sectors,SUN,solar
2017-12-01,VA,Virginia,1,Electric Utility,HYC,conventional hydroelectric
2017-12-01,VA,Virginia,1,Electric Utility,SUN,solar
2017-12-01,VA,Virginia,2,IPP Non-CHP,HYC,conventional hydroelectric
2017-12-01,VA,Virginia,2,IPP Non-CHP,SUN,solar
2017-12-01,VA,Virginia,6,Industrial Non-CHP,HYC,conventional hydroelectric
2017-12-01,VA,Virginia,7,Industrial CHP,HYC,conventional hydroelectric
2017-12-01,VA,Virginia,90,Electric Power Sector Non-CHP,HYC,conventional hydroelectric
2017-12-01,VA,Virginia,90,Electric Power Sector Non-CHP,SUN,solar
2017-12-01,VA,Virginia,94,Independent Power Producers,HYC,conventional hydroelectric
2017-12-01,VA,Virginia,94,Independent Power Producers,SUN,solar
2017-12-01,VA,Virginia,97,All Industrial,HYC,conventional hydroelectric
2017-12-01,VA,Virginia,98,Electric Power,HYC,conventional hydroelectric
2017-12-01,VA,Virginia,98,Electric Power,SUN,solar
2017-12-01,VA,Virginia,99,All Sectors,HYC,conventional hydroelectric
2017-12-01,VA,Virginia,99,All Sectors,SUN,solar
2018-01-01,VA,Virginia,1,Electric Utility,HYC,conventional hydroelectric
2018-01-01,VA,Virginia,1,Electric Utility,SUN,solar
2018-01-01,VA,Virginia,2,IPP Non-CHP,HYC,conventional hydroelectric
2018-01-01,VA,Virginia,2,IPP Non-CHP,SUN,solar
2018-01-01,VA,Virginia,6,Industrial Non-CHP,HYC,conventional hydroelectric
2018-01-01,VA,Virginia,7,Industrial CHP,HYC,conventional hydroelectric
2018-01-01,VA,Virginia,90,Electric Power Sector Non-CHP,HYC,conventional hydroelectric
2018-01-01,VA,Virginia,90,Electric Power Sector Non-CHP,SUN,solar
2018-01-01,VA,Virginia,94,Independent Power Producers,HYC,conventional hydroelectric
2018-01-01,VA,Virginia,94,Independent Power Producers,SUN,solar
2018-01-01,VA,Virginia,97,All Industrial,HYC,conventional hydroelectric
2018-01-01,VA,Virginia,98,Electric Power,HYC,conventional hydroelectric
2018-01-01,VA,Virginia,98,Electric Power,SUN,solar
2018-01-01,VA,Virginia,99,All Sectors,HYC,conventional hydroelectric
2018-01-01,VA,Virginia,99,All Sectors,SUN,solar
2018-02-01,VA,Virginia,1,Electric Utility,HYC,conventional hydroelectric
2018-02-01,VA,Virginia,1,Electric Utility,SUN,solar
2018-02-01,VA,Virginia,2,IPP Non-CHP,HYC,conventional hydroelectric
2018-02-01,VA,Virginia,2,IPP Non-CHP,SUN,solar
2018-02-01,VA,Virginia,6,Industrial Non-CHP,HYC,conventional hydroelectric
2018-02-01,VA,Virginia,7,Industrial CHP,HYC,conventional hydroelectric
2018-02-01,VA,Virginia,90,Electric Power Sector Non-CHP,HYC,conventional hydroelectric
2018-02-01,VA,Virginia,90,Electric Power Sector Non-CHP,SUN,solar
2018-02-01,VA,Virginia,94,Independent Power Producers,HYC,conventional hydroelectric
2018-02-01,VA,Virginia,94,Independent Power Producers,SUN,solar
2018-02-01,VA,Virginia,97,All Industrial,HYC,conventional hydroelectric
2018-02-01,VA,Virginia,98,Electric Power,HYC,conventional hydroelectric
2018-02-01,VA,Virginia,98,Electric Power,SUN,solar
2018-02-01,VA,Virginia,99,All Sectors,HYC,conventional hydroelectric
2018-02-01,VA,Virginia,99,All Sectors,SUN,solar
2018-03-01,VA,Virginia,1,Electric Utility,HYC,conventional hydroelectric
2018-03-01,VA,Virginia,1,Electric Utility,SUN,solar
2018-03-01,VA,Virginia,2,IPP Non-CHP,HYC,conventional hydroelectric
2018-03-01,VA,Virginia,2,IPP Non-CHP,SUN,solar
2018-03-01,VA,Virginia,6,Industrial Non-CHP,HYC,conventional hydroelectric
2018-03-01,VA,Virginia,7,Industrial CHP,HYC,conventional hydroelectric
2018-03-01,VA,Virginia,90,Electric Power Sector Non-CHP,HYC,conventional hydroelectric
2018-03-01,VA,Virginia,90,Electric Power Sector Non-CHP,SUN,solar
2018-03-01,VA,Virginia,94,Independent Power Producers,HYC,conventional hydroelectric
2018-03-01,VA,Virginia,94,Independent Power Producers,SUN,solar
2018-03-01,VA,Virginia,97,All Industrial,HYC,conventional hydroelectric
2018-03-01,VA,Virginia,98,Electric Power,HYC,conventional hydroelectric
2018-03-01,VA,Virginia,98,Electric Power,SUN,solar
2018-03-01,VA,Virginia,99,All Sectors,HYC,conventional hydroelectric
2018-03-01,VA,Virginia,99,All Sectors,SUN,solar
2018-04-01,VA,Virginia,1,Electric Utility,HYC,conventional hydroelectric
2018-04-01,VA,Virginia,1,Electric Utility,SUN,solar
2018-04-01,VA,Virginia,2,IPP Non-CHP,HYC,conventional hydroelectric
2018-04-01,VA,Virginia,2,IPP Non-CHP,SUN,solar
2018-04-01,VA,Virginia,6,Industrial Non-CHP,HYC,conventional hydroelectric
2018-04-01,VA,Virginia,7,Industrial CHP,HYC,conventional hydroelectric
2018-04-01,VA,Virginia,90,Electric Power Sector Non-CHP,HYC,conventional hydroelectric
2018-04-01,VA,Virginia,90,Electric Power Sector Non-CHP,SUN,solar
2018-04-01,VA,Virginia,94,Independent Power Producers,HYC,conventional hydroelectric
2018-04-01,VA,Virginia,94,Independent Power Producers,SUN,solar
2018-04-01,VA,Virginia,97,All Industrial,HYC,conventional hydroelectric
2018-04-01,VA,Virginia,98,Electric Power,HYC,conventional hydroelectric
2018-04-01,VA,Virginia,98,Electric Power,SUN,solar
2018-04-01,VA,Virginia,99,All Sectors,HYC,conventional hydroelectric
2018-04-01,VA,Virginia,99,All Sectors,SUN,solar
2018-05-01,VA,Virginia,1,Electric Utility,HYC,conventional hydroelectric
2018-05-01,VA,Virginia,1,Electric Utility,SUN,solar
2018-05-01,VA,Virginia,2,IPP Non-CHP,HYC,conventional hydroelectric
2018-05-01,VA,Virginia,2,IPP Non-CHP,SUN,solar
2018-05-01,VA,Virginia,6,Industrial Non-CHP,HYC,conventional hydroelectric
2018-05-01,VA,Virginia,7,Industrial CHP,HYC,conventional hydroelectric
2018-05-01,VA,Virginia,90,Electric Power Sector Non-CHP,HYC,conventional hydroelectric
2018-05-01,VA,Virginia,90,Electric Power Sector Non-CHP,SUN,solar
2018-05-01,VA,Virginia,94,Independent Power Producers,HYC,conventional hydroelectric
2018-05-01,VA,Virginia,94,Independent Power Producers,SUN,solar
2018-05-01,VA,Virginia,97,All Industrial,HYC,conventional hydroelectric
2018-05-01,VA,Virginia,98,Electric Power,HYC,conventional hydroelectric
2018-05-01,VA,Virginia,98,Electric Power,SUN,solar
2018-05-01,VA,Virginia,99,All Sectors,HYC,conventional hydroelectric
2018-05-01,VA,Virginia,99,All Sectors,SUN,solar
2018-06-01,VA,Virginia,1,Electric Utility,HYC,conventional hydroelectric
2018-06-01,VA,Virginia,1,Electric Utility,SUN,solar
2018-06-01,VA,Virginia,2,IPP Non-CHP,HYC,conventional hydroelectric
2018-06-01,VA,Virginia,2,IPP Non-CHP,SUN,solar
2018-06-01,VA,Virginia,6,Industrial Non-CHP,HYC,conventional hydroelectric
2018-06-01,VA,Virginia,7,Industrial CHP,HYC,conventional hydroelectric
2018-06-01,VA,Virginia,90,Electric Power Sector Non-CHP,HYC,conventional hydroelectric
2018-06-01,VA,Virginia,90,Electric Power Sector Non-CHP,SUN,solar
2018-06-01,VA,Virginia,94,Independent Power Producers,HYC,conventional hydroelectric
2018-06-01,VA,Virginia,94,Independent Power Producers,SUN,solar
2018-06-01,VA,Virginia,97,All Industrial,HYC,conventional hydroelectric
2018-06-01,VA,Virginia,98,Electric Power,HYC,conventional hydroelectric
2018-06-01,VA,Virginia,98,Electric Power,SUN,solar
2018-06-01,VA,Virginia,99,All Sectors,HYC,conventional hydroelectric
2018-06-01,VA,Virginia,99,All Sectors,SUN,solar
2018-07-01,VA,Virginia,1,Electric Utility,HYC,conventional hydroelectric
2018-07-01,VA,Virginia,1,Electric Utility,SUN,solar
2018-07-01,VA,Virginia,2,IPP Non-CHP,HYC,conventional hydroelectric
2018-07-01,VA,Virginia,2,IPP Non-CHP,SUN,solar
2018-07-01,VA,Virginia,6,Industrial Non-CHP,HYC,conventional hydroelectric
2018-07-01,VA,Virginia,7,Industrial CHP,HYC,conventional hydroelectric
2018-07-01,VA,Virginia,90,Electric Power Sector Non-CHP,HYC,conventional hydroelectric
2018-07-01,VA,Virginia,90,Electric Power Sector Non-CHP,SUN,solar
2018-07-01,VA,Virginia,94,Independent Power Producers,HYC,conventional hydroelectric
2018-07-01,VA,Virginia,94,Independent Power Producers,SUN,solar
2018-07-01,VA,Virginia,97,All Industrial,HYC,conventional hydroelectric
2018-07-01,VA,Virginia,98,Electric Power,HYC,conventional hydroelectric
2018-07-01,VA,Virginia,98,Electric Power,SUN,solar
2018-07-01,VA,Virginia,99,All Sectors,HYC,conventional hydroelectric
2018-07-01,VA,Virginia,99,All Sectors,SUN,solar
2018-08-01,VA,Virginia,1,Electric Utility,HYC,conventional hydroelectric
2018-08-01,VA,Virginia,1,Electric Utility,SUN,solar
2018-08-01,VA,Virginia,2,IPP Non-CHP,HYC,conventional hydroelectric
2018-08-01,VA,Virginia,2,IPP Non-CHP,SUN,solar
2018-08-01,VA,Virginia,6,Industrial Non-CHP,HYC,conventional hydroelectric
2018-08-01,VA,Virginia,7,Industrial CHP,HYC,conventional hydroelectric
2018-08-01,VA,Virginia,90,Electric Power Sector Non-CHP,HYC,conventional hydroelectric
2018-08-01,VA,Virginia,90,Electric Power Sector Non-CHP,SUN,solar
2018-08-01,VA,Virginia,94,Independent Power Producers,HYC,conventional hydroelectric
2018-08-01,VA,Virginia,94,Independent Power Producers,SUN,solar
2018-08-01,VA,Virginia,97,All Industrial,HYC,conventional hydroelectric
2018-08-01,VA,Virginia,98,Electric Power,HYC,conventional hydroelectric
2018-08-01,VA,Virginia,98,Electric Power,SUN,solar
2018-08-01,VA,Virginia,99,All Sectors,HYC,conventional hydroelectric
2018-08-01,VA,Virginia,99,All Sectors,SUN,solar
2018-09-01,VA,Virginia,1,Electric Utility,HYC,conventional hydroelectric
2018-09-01,VA,Virginia,1,Electric Utility,SUN,solar
2018-09-01,VA,Virginia,2,IPP Non-CHP,HYC,conventional hydroelectric
2018-09-01,VA,Virginia,2,IPP Non-CHP,SUN,solar
2018-09-01,VA,Virginia,6,Industrial Non-CHP,HYC,conventional hydroelectric
2018-09-01,VA,Virginia,7,Industrial CHP,HYC,conventional hydroelectric
2018-09-01,VA,Virginia,90,Electric Power Sector Non-CHP,HYC,conventional hydroelectric
2018-09-01,VA,Virginia,90,Electric Power Sector Non-CHP,SUN,solar
2018-09-01,VA,Virginia,94,Independent Power Producers,HYC,conventional hydroelectric
2018-09-01,VA,Virginia,94,Independent Power Producers,SUN,solar
2018-09-01,VA,Virginia,97,All Industrial,HYC,conventional hydroelectric
2018-09-01,VA,Virginia,98,Electric Power,HYC,conventional hydroelectric
2018-09-01,VA,Virginia,98,Electric Power,SUN,solar
2018-09-01,VA,Virginia,99,All Sectors,HYC,conventional hydroelectric
2018-09-01,VA,Virginia,99,All Sectors,SUN,solar
2018-10-01,VA,Virginia,1,Electric Utility,HYC,conventional hydroelectric
2018-10-01,VA,Virginia,1,Electric Utility,SUN,solar
2018-10-01,VA,Virginia,2,IPP Non-CHP,HYC,conventional hydroelectric
2018-10-01,VA,Virginia,2,IPP Non-CHP,SUN,solar
2018-10-01,VA,Virginia,6,Industrial Non-CHP,HYC,conventional hydroelectric
2018-10-01,VA,Virginia,7,Industrial CHP,HYC,conventional hydroelectric
2018-10-01,VA,Virginia,90,Electric Power Sector Non-CHP,HYC,conventional hydroelectric
2018-10-01,VA,Virginia,90,Electric Power Sector Non-CHP,SUN,solar
2018-10-01,VA,Virginia,94,Independent Power Producers,HYC,conventional hydroelectric
2018-10-01,VA,Virginia,94,Independent Power Producers,SUN,solar
2018-10-01,VA,Virginia,97,All Industrial,HYC,conventional hydroelectric
2018-10-01,VA,Virginia,98,Electric Power,HYC,conventional hydroelectric
2018-10-01,VA,Virginia,98,Electric Power,SUN,solar
2018-10-01,VA,Virginia,99,All Sectors,HYC,conventional hydroelectric
2018-10-01,VA,Virginia,99,All Sectors,SUN,solar
2018-11-01,VA,Virginia,1,Electric Utility,HYC,conventional hydroelectric
2018-11-01,VA,Virginia,1,Electric Utility,SUN,solar
2018-11-01,VA,Virginia,2,IPP Non-CHP,HYC,conventional hydroelectric
2018-11-01,VA,Virginia,2,IPP Non-CHP,SUN,solar
2018-11-01,VA,Virginia,6,Industrial Non-CHP,HYC,conventional hydroelectric
2018-11-01,VA,Virginia,7,Industrial CHP,HYC,conventional hydroelectric
2018-11-01,VA,Virginia,90,Electric Power Sector Non-CHP,HYC,conventional hydroelectric
2018-11-01,VA,Virginia,90,Electric Power Sector Non-CHP,SUN,solar
2018-11-01,VA,Virginia,94,Independent Power Producers,HYC,conventional hydroelectric
2018-11-01,VA,Virginia,94,Independent Power Producers,SUN,solar
2018-11-01,VA,Virginia,97,All Industrial,HYC,conventional hydroelectric
2018-11-01,VA,Virginia,98,Electric Power,HYC,conventional hydroelectric
2018-11-01,VA,Virginia,98,Electric Power,SUN,solar
2018-11-01,VA,Virginia,99,All Sectors,HYC,conventional hydroelectric
2018-11-01,VA,Virginia,99,All Sectors,SUN,solar
2018-12-01,VA,Virginia,1,Electric Utility,HYC,conventional hydroelectric
2018-12-01,VA,Virginia,1,Electric Utility,SUN,solar
2018-12-01,VA,Virginia,2,IPP Non-CHP,HYC,conventional hydroelectric
2018-12-01,VA,Virginia,2,IPP Non-CHP,SUN,solar
2018-12-01,VA,Virginia,6,Industrial Non-CHP,HYC,conventional hydroelectric
2018-12-01,VA,Virginia,7,Industrial CHP,HYC,conventional hydroelectric
2018-12-01,VA,Virginia,90,Electric Power Sector Non-CHP,HYC,conventional hydroelectric
2018-12-01,VA,Virginia,90,Electric Power Sector Non-CHP,SUN,solar
2018-12-01,VA,Virginia,94,Independent Power Producers,HYC,conventional hydroelectric
2018-12-01,VA,Virginia,94,Independent Power Producers,SUN,solar
2018-12-01,VA,Virginia,97,All Industrial,HYC,conventional hydroelectric
2018-12-01,VA,Virginia,98,Electric Power,HYC,conventional hydroelectric
2018-12-01,VA,Virginia,98,Electric Power,SUN,solar
2018-12-01,VA,Virginia,99,All Sectors,HYC,conventional hydroelectric
2018-12-01,VA,Virginia,99,All Sectors,SUN,solar
2019-01-01,VA,Virginia,1,Electric Utility,HYC,conventional hydroelectric
2019-01-01,VA,Virginia,1,Electric Utility,SUN,solar
2019-01-01,VA,Virginia,2,IPP Non-CHP,HYC,conventional hydroelectric
2019-01-01,VA,Virginia,2,IPP Non-CHP,SUN,solar
2019-01-01,VA,Virginia,6,Industrial Non-CHP,HYC,conventional hydroelectric
2019-01-01,VA,Virginia,7,Industrial CHP,HYC,conventional hydroelectric
2019-01-01,VA,Virginia,90,Electric Power Sector Non-CHP,HYC,conventional hydroelectric
2019-01-01,VA,Virginia,90,Electric Power Sector Non-CHP,SUN,solar
2019-01-01,VA,Virginia,94,Independent Power Producers,HYC,conventional hydroelectric
2019-01-01,VA,Virginia,94,Independent Power Producers,SUN,solar
2019-01-01,VA,Virginia,97,All Industrial,HYC,conventional hydroelectric
2019-01-01,VA,Virginia,98,Electric Power,HYC,conventional hydroelectric
2019-01-01,VA,Virginia,98,Electric Power,SUN,solar
2019-01-01,VA,Virginia,99,All Sectors,HYC,conventional hydroelectric
2019-01-01,VA,Virginia,99,All Sectors,SUN,solar
2019-02-01,VA,Virginia,1,Electric Utility,HYC,conventional hydroelectric
2019-02-01,VA,Virginia,1,Electric Utility,SUN,solar
2019-02-01,VA,Virginia,2,IPP Non-CHP,HYC,conventional hydroelectric
2019-02-01,VA,Virginia,2,IPP Non-CHP,SUN,solar
2019-02-01,VA,Virginia,6,Industrial Non-CHP,HYC,conventional hydroelectric
2019-02-01,VA,Virginia,7,Industrial CHP,HYC,conventional hydroelectric
2019-02-01,VA,Virginia,90,Electric Power Sector Non-CHP,HYC,conventional hydroelectric
2019-02-01,VA,Virginia,90,Electric Power Sector Non-CHP,SUN,solar
2019-02-01,VA,Virginia,94,Independent Power Producers,HYC,conventional hydroelectric
2019-02-01,VA,Virginia,94,Independent Power Producers,SUN,solar
2019-02-01,VA,Virginia,97,All Industrial,HYC,conventional hydroelectric
2019-02-01,VA,Virginia,98,Electric Power,HYC,conventional hydroelectric
2019-02-01,VA,Virginia,98,Electric Power,SUN,solar
2019-02-01,VA,Virginia,99,All Sectors,HYC,conventional hydroelectric
2019-02-01,VA,Virginia,99,All Sectors,SUN,solar
2019-03-01,VA,Virginia,1,Electric Utility,HYC,conventional hydroelectric
2019-03-01,VA,Virginia,1,Electric Utility,SUN,solar
2019-03-01,VA,Virginia,2,IPP Non-CHP,HYC,conventional hydroelectric
2019-03-01,VA,Virginia,2,IPP Non-CHP,SUN,solar
2019-03-01,VA,Virginia,4,Commercial Non-CHP,SUN,solar
2019-03-01,VA,Virginia,6,Industrial Non-CHP,HYC,conventional hydroelectric
2019-03-01,VA,Virginia,7,Industrial CHP,HYC,conventional hydroelectric
2019-03-01,VA,Virginia,90,Electric Power Sector Non-CHP,HYC,conventional hydroelectric
2019-03-01,VA,Virginia,90,Electric Power Sector Non-CHP,SUN,solar
2019-03-01,VA,Virginia,94,Independent Power Producers,HYC,conventional hydroelectric
2019-03-01,VA,Virginia,94,Independent Power Producers,SUN,solar
2019-03-01,VA,Virginia,96,All Commercial,SUN,solar
2019-03-01,VA,Virginia,97,All Industrial,HYC,conventional hydroelectric
2019-03-01,VA,Virginia,98,Electric Power,HYC,conventional hydroelectric
2019-03-01,VA,Virginia,98,Electric Power,SUN,solar
2019-03-01,VA,Virginia,99,All Sectors,HYC,conventional hydroelectric
2019-03-01,VA,Virginia,99,All Sectors,SUN,solar
2019-04-01,VA,Virginia,1,Electric Utility,HYC,conventional hydroelectric
2019-04-01,VA,Virginia,1,Electric Utility,SUN,solar
2019-04-01,VA,Virginia,2,IPP Non-CHP,HYC,conventional hydroelectric
2019-04-01,VA,Virginia,2,IPP Non-CHP,SUN,solar
2019-04-01,VA,Virginia,4,Commercial Non-CHP,SUN,solar
2019-04-01,VA,Virginia,6,Industrial Non-CHP,HYC,conventional hydroelectric
2019-04-01,VA,Virginia,7,Industrial CHP,HYC,conventional hydroelectric
2019-04-01,VA,Virginia,90,Electric Power Sector Non-CHP,HYC,conventional hydroelectric
2019-04-01,VA,Virginia,90,Electric Power Sector Non-CHP,SUN,solar
2019-04-01,VA,Virginia,94,Independent Power Producers,HYC,conventional hydroelectric
2019-04-01,VA,Virginia,94,Independent Power Producers,SUN,solar
2019-04-01,VA,Virginia,96,All Commercial,SUN,solar
2019-04-01,VA,Virginia,97,All Industrial,HYC,conventional hydroelectric
2019-04-01,VA,Virginia,98,Electric Power,HYC,conventional hydroelectric
2019-04-01,VA,Virginia,98,Electric Power,SUN,solar
2019-04-01,VA,Virginia,99,All Sectors,HYC,conventional hydroelectric
2019-04-01,VA,Virginia,99,All Sectors,SUN,solar
2019-05-01,VA,Virginia,1,Electric Utility,HYC,conventional hydroelectric
2019-05-01,VA,Virginia,1,Electric Utility,SUN,solar
2019-05-01,VA,Virginia,2,IPP Non-CHP,HYC,conventional hydroelectric
2019-05-01,VA,Virginia,2,IPP Non-CHP,SUN,solar
2019-05-01,VA,Virginia,4,Commercial Non-CHP,SUN,solar
2019-05-01,VA,Virginia,6,Industrial Non-CHP,HYC,conventional hydroelectric
2019-05-01,VA,Virginia,7,Industrial CHP,HYC,conventional hydroelectric
2019-05-01,VA,Virginia,90,Electric Power Sector Non-CHP,HYC,conventional hydroelectric
2019-05-01,VA,Virginia,90,Electric Power Sector Non-CHP,SUN,solar
2019-05-01,VA,Virginia,94,Independent Power Producers,HYC,conventional hydroelectric
2019-05-01,VA,Virginia,94,Independent Power Producers,SUN,solar
2019-05-01,VA,Virginia,96,All Commercial,SUN,solar
2019-05-01,VA,Virginia,97,All Industrial,HYC,conventional hydroelectric
2019-05-01,VA,Virginia,98,Electric Power,HYC,conventional hydroelectric
2019-05-01,VA,Virginia,98,Electric Power,SUN,solar
2019-05-01,VA,Virginia,99,All Sectors,HYC,conventional hydroelectric
2019-05-01,VA,Virginia,99,All Sectors,SUN,solar
2019-06-01,VA,Virginia,1,Electric Utility,HYC,conventional hydroelectric
2019-06-01,VA,Virginia,1,Electric Utility,SUN,solar
2019-06-01,VA,Virginia,2,IPP Non-CHP,HYC,conventional hydroelectric
2019-06-01,VA,Virginia,2,IPP Non-CHP,SUN,solar
2019-06-01,VA,Virginia,4,Commercial Non-CHP,SUN,solar
2019-06-01,VA,Virginia,6,Industrial Non-CHP,HYC,conventional hydroelectric
2019-06-01,VA,Virginia,7,Industrial CHP,HYC,conventional hydroelectric
2019-06-01,VA,Virginia,90,Electric Power Sector Non-CHP,HYC,conventional hydroelectric
2019-06-01,VA,Virginia,90,Electric Power Sector Non-CHP,SUN,solar
2019-06-01,VA,Virginia,94,Independent Power Producers,HYC,conventional hydroelectric
2019-06-01,VA,Virginia,94,Independent Power Producers,SUN,solar
2019-06-01,VA,Virginia,96,All Commercial,SUN,solar
2019-06-01,VA,Virginia,97,All Industrial,HYC,conventional hydroelectric
2019-06-01,VA,Virginia,98,Electric Power,HYC,conventional hydroelectric
2019-06-01,VA,Virginia,98,Electric Power,SUN,solar
2019-06-01,VA,Virginia,99,All Sectors,HYC,conventional hydroelectric
2019-06-01,VA,Virginia,99,All Sectors,SUN,solar
2019-07-01,VA,Virginia,1,Electric Utility,HYC,conventional hydroelectric
2019-07-01,VA,Virginia,1,Electric Utility,SUN,solar
2019-07-01,VA,Virginia,2,IPP Non-CHP,HYC,conventional hydroelectric
2019-07-01,VA,Virginia,2,IPP Non-CHP,SUN,solar
2019-07-01,VA,Virginia,4,Commercial Non-CHP,SUN,solar
2019-07-01,VA,Virginia,6,Industrial Non-CHP,HYC,conventional hydroelectric
2019-07-01,VA,Virginia,7,Industrial CHP,HYC,conventional hydroelectric
2019-07-01,VA,Virginia,90,Electric Power Sector Non-CHP,HYC,conventional hydroelectric
2019-07-01,VA,Virginia,90,Electric Power Sector Non-CHP,SUN,solar
2019-07-01,VA,Virginia,94,Independent Power Producers,HYC,conventional hydroelectric
2019-07-01,VA,Virginia,94,Independent Power Producers,SUN,solar
2019-07-01,VA,Virginia,96,All Commercial,SUN,solar
2019-07-01,VA,Virginia,97,All Industrial,HYC,conventional hydroelectric
2019-07-01,VA,Virginia,98,Electric Power,HYC,conventional hydroelectric
2019-07-01,VA,Virginia,98,Electric Power,SUN,solar
2019-07-01,VA,Virginia,99,All Sectors,HYC,conventional hydroelectric
2019-07-01,VA,Virginia,99,All Sectors,SUN,solar
2019-08-01,VA,Virginia,1,Electric Utility,HYC,conventional hydroelectric
2019-08-01,VA,Virginia,1,Electric Utility,SUN,solar
2019-08-01,VA,Virginia,2,IPP Non-CHP,HYC,conventional hydroelectric
2019-08-01,VA,Virginia,2,IPP Non-CHP,SUN,solar
2019-08-01,VA,Virginia,4,Commercial Non-CHP,SUN,solar
2019-08-01,VA,Virginia,6,Industrial Non-CHP,HYC,conventional hydroelectric
2019-08-01,VA,Virginia,7,Industrial CHP,HYC,conventional hydroelectric
2019-08-01,VA,Virginia,90,Electric Power Sector Non-CHP,HYC,conventional hydroelectric
